Car_VIN,Brand,Model,Year,Engine_Size,Fuel_Type,Price
VINH8L7PS3NNUR21U,Volkswagen,ID.4,2012,0.096226458,Electric,76210.05
VIN4SI20JNMVQDSG3,Toyota,Camry,2006,1.7,Diesel,37512.08
VINNZGGNFC5DE7TP4,Mercedes-Benz,GLC,2000,1.3,Diesel,
VINP2WS01FJ0U00TM,Mercedes-Benz,E-Class,2013,2,Hybrid,46778.05
VINVGMAP4PS4RVU95,Volkswagen,Passat,2016,2.5,Diesel,50209.11
VINFKPHXNRK52XAVU,Chevrolet,Bolt EV,2015,2.8,Diesel,27874.6
VINJHLW2TKNVSJR6Y,Nissan,Rogue,2011,3.1,Petrol,54320.24
VIN12I37Z927TETIL,Toyota,Prius,2018,2.3,Hybrid,
VIN9DHTAIZQSTDVCH,Toyota,Highlander,2000,2.4,Hybrid,36665.03
VINE9GNA1B2T1QZAF,Nissan,Sentra,2023,1.5,Petrol,56905.23
VIND0X9GIW8QDKES2,Mercedes-Benz,EQC,2019,0,Electric,34722.28
VIN4SG1FP2O2EUIAY,Nissan,Altima,2000,1.9,Diesel,36488.54
VINUO0WLJN6BR0Y69,BMW,X5,2011,1.2,Petrol,52924.06
VIN67Z2Y8Q2DP30FT,Tesla,Model X,2022,0.04133465,Electric,33024.42
VINEY6CXVVFWDJMA5,Ford,Focus,2016,1.7,Petrol,24609.02
VINO35I94QXIPMPND,Audi,A4,2012,2.9,Hybrid,45012.7
VINSOV6HWLSM4TAXK,Volkswagen,ID.4,2016,0.023182908,Electric,47222.91
VINRLRKVHKQNIMHLA,Nissan,Leaf,2016,2.9,Electric,53469.01
VINMSUJ3VVJ3JXTT4,Hyundai,Santa Fe,2017,1.8,Hybrid,31215.55
VINHI72YC5GN9ZOBA,Ford,Explorer,2011,1.6,Petrol,40821.72
VINIVMXPUJMT0CPYH,Hyundai,Ioniq,2001,3,Hybrid,42617.35
VIN5ZFN0TWL5ZWAQT,Ford,Focus,2009,2.1,Hybrid,39295.08
VINE7QFQD3J3AO70Z,Nissan,Leaf,2015,2.4,Electric,27889.58
VING3LAXHA6AFDVQT,Audi,A3,2002,3.2,Hybrid,49988.03
VIN1KLIA1RFSMWW85,Volkswagen,Passat,2004,2.8,Petrol,39461.67
VIN0FQ3DZ5UO2DOZD,Hyundai,Ioniq,2020,1.8,,30106.73
VINT2JDBRO8S20WO6,Toyota,Camry,2000,1.7,Diesel,51765.69
VINDNVAFNK4JW7KOU,Tesla,Model S,2001,0.030771163,Electric,38291.41
VIN6IKAPQG1SLMW7J,BMW,X3,2012,3.1,Petrol,47105.07
VINSVWDQHU0EFTRY1,Audi,A3,2000,2.1,Diesel,39616.22
VINT9II6BSBGZ82ZY,Tesla,Model X,2012,0.063919759,Electric,47543.23
VIN6HARG8STR5F0OT,Nissan,Rogue,2017,1.7,Petrol,34928.2
VINMJTXJM6RAM14A9,Hyundai,Santa Fe,2022,1.4,Petrol,30445.94
VINBFNMMQIW2MREA0,Ford,Explorer,2012,1.9,Diesel,23007.04
VIN9SXBPFSK8LXCA5,Mercedes-Benz,EQC,2020,0,Electric,57912.22
VIN8UV2AQK7XAU7XW,Chevrolet,Equinox,2021,2.7,Diesel,39645.74
VINH5PTSB930IK5T5,Tesla,Model Y,2012,0.05873724,Electric,67777.67
VINY0J9BKI0XO4O5L,Ford,F-150,2011,1.2,Petrol,41215.31
VINPD3CLX13D1Q8AR,Nissan,Rogue,2005,2.9,Hybrid,37586.88
VINOKHWXGUO8EC5IL,Toyota,Corolla,2004,3.1,Hybrid,25343.54
VIN7YW90R0DK09W8D,Audi,A3,2018,2.9,Hybrid,33002.94
VIN04S25LEGZC4RVO,Tesla,Model 3,2016,0.064314361,Electric,61851.8
VINPPXWZOUKURHH56,Tesla,Model 3,2016,0.068953537,Electric,66527.45
VINIAX6975KXS85EM,Volkswagen,ID.3,2021,0.047895148,Electric,37039.01
VIN7F0UC70C305CC3,Volkswagen,ID.4,2013,0.038431272,Electric,54051.49
VINEZE3ICT356GKAV,Chevrolet,Malibu,2023,2.1,Petrol,44483.34
VIN47QERYIKMV0YRI,Nissan,Sentra,2019,2.7,Petrol,38256.48
VINTS83B7GTX1A8H8,Hyundai,Santa Fe,2016,1.6,Petrol,25752.71
VINSQ6AM18EQGBM4Q,Ford,F-150,2019,2.2,Diesel,24188.22
VINGJNUWGMUI1FNU7,Audi,A4,2011,1.7,,26715.24
VINNPYI71M6LVOSTZ,BMW,5 Series,2012,3.4,Hybrid,48022.65
VIN7C1HNIV42H9JC2,Audi,A4,2022,2.7,Petrol,29238.76
VINUHVFFF5DBD1EJB,Volkswagen,Passat,2013,1.9,Petrol,50411.72
VINLZIU3HFZPZILPT,Mercedes-Benz,GLC,2005,2.3,Diesel,22697.99
VINQ6E3EZ6AVK444F,Mercedes-Benz,EQC,2019,0,Electric,37431.49
VINQDCNXBROIMC6E3,Hyundai,Kona Electric,2020,0.058816109,Electric,68987.07
VINJR5DE5IYERJCFU,Chevrolet,Cruze,2014,2.9,Diesel,59609.34
VINEJ16PC4QO2SRH1,Toyota,Highlander,2002,2,Diesel,54338.15
VINQ7S8MTQR8MWOAR,Ford,Explorer,2009,2.8,Hybrid,27798.58
VINZ8E3GDLPPUW2E8,Nissan,Altima,2002,3.3,Diesel,33635.41
VIN3N1Q4IEDY2WL4H,Hyundai,Santa Fe,2023,1.9,Hybrid,35489.43
VINYMTKXOSD9R6KDO,Audi,A4,2019,2.8,Hybrid,32910.35
VINCQCNPOY20RJ86F,Toyota,Camry,2023,2.3,Hybrid,40441.76
VINEJOM7TRVQR3S34,BMW,5 Series,2001,1.1,Diesel,38208.69
VIN4PWS28XI1Q7C9F,Toyota,Prius,2001,2.2,Hybrid,58045.19
VINLDDB1XFDTY02XA,Hyundai,Elantra,2001,1.1,Petrol,27215.54
VIN57TCQ2LNUQB270,Tesla,Model X,2021,0.07460523,Electric,69194.36
VINYO8UWM7B5YI3HM,Audi,e-tron,2020,2.5,Electric,45529.34
VINSNB5XCZKIT1JFR,Hyundai,Ioniq,2001,1.3,Hybrid,30516.78
VINT8YL9JDIIK2MXT,Audi,A4,2006,1.9,Hybrid,30357.48
VINKC1KKC8PEHCVGX,BMW,X3,2019,2.2,Petrol,52145.37
VINNI5B32VEDMAIVE,Nissan,Leaf,2015,3.5,Electric,26971.92
VINIVNICQ6SUDB247,Mercedes-Benz,E-Class,2007,1.8,Petrol,24270.1
VINUBDX0WTTYBW6H7,Audi,A4,2021,3.1,Petrol,34853.76
VINKCNP6VWY63DG1H,Audi,A3,2007,3,Diesel,32463.78
VIN8A0UEP0PGOF80V,Audi,e-tron,2019,3.4,Electric,23624.98
VINTYMBMYMIW59HDD,Ford,F-150,2021,1.8,Diesel,42883.57
VINJA2333GB981HZQ,Mercedes-Benz,EQC,2019,0,Electric,43032.13
VINAVE1TDJYPQVQWQ,Toyota,Prius,2003,2.4,Hybrid,59148.01
VIN88HALD44O0LO85,Ford,F-150,2001,1.1,Diesel,36295.84
VIN7W1MRXU3DVX4IX,Nissan,Altima,2010,1.4,Diesel,31890.61
VINTY9FOBDH7BH6W4,Chevrolet,Equinox,2013,1.1,Petrol,49321.94
VINAVJ8OIUY4T15O7,Nissan,Rogue,2023,1.2,Hybrid,
VINFKLG3OBXNTCFGT,Volkswagen,ID.4,2016,0.013414974,Electric,40897.81
VIN84YH3L1PQE8ZL3,Mercedes-Benz,GLC,2016,2,Diesel,20228.88
VINV2WEA8EWFH1TSN,Chevrolet,Cruze,2018,2.7,Petrol,32851.31
VIN6FFXB4ACM4XT5X,Toyota,Corolla,2014,1.1,Petrol,25613.94
VIN10SD329E27MPCF,Mercedes-Benz,E-Class,2003,1.2,Hybrid,48828.79
VINAYARUAOWYQA7YK,Hyundai,Elantra,2018,1.4,Petrol,43460.04
VIN53X39UXU8UOXJB,Mercedes-Benz,C-Class,2010,1.8,Hybrid,42501.46
VIN9X1IDBZ6RSJ63T,Chevrolet,Equinox,2006,2.9,Hybrid,33983.16
VIN5UWFLVXO3305RB,Nissan,Sentra,2013,3.5,Hybrid,26914.78
VIN79LAZ7FIPV2M13,BMW,X5,2007,2.2,Diesel,39923.3
VIN15FK8YY1WAIFX7,Tesla,Model 3,2019,0.050386965,Electric,54589.34
VINSB7AUD54Z4R7QN,BMW,X3,2003,1.6,Petrol,32369.4
VIN1NBNXNXR3S1JH8,Ford,Mustang,2002,3.3,Petrol,52743.76
VIN2J0GZ2LBRYL1CZ,Volkswagen,ID.3,2020,0.048331119,Electric,62458.75
VINGMRV3LCIZ14S7S,Volkswagen,ID.4,2009,0.028952119,Electric,41571.5
VINFVLQ6QKCNK5T08,Toyota,Corolla,2022,1.4,Petrol,35400.04
VINPC9AEHGNG3IS9W,Toyota,Camry,2005,1.7,Petrol,49262.68
VINAR7T571KTXSU9T,Hyundai,Kona Electric,2021,0.066586589,Electric,78845.69
VIN2TCA91041PBH3X,Chevrolet,Cruze,2004,2,Hybrid,35944.01
VIN1Y7NY1NQO32GAQ,Ford,Focus,2016,3.2,Petrol,55952.35
VINN9VK6MULWL8Z7Z,BMW,X3,2013,3,Hybrid,
VINIJAIUSXUPHQ2J2,Volkswagen,ID.4,2019,0.032194727,Electric,51333.85
VINLVMZS2SH8X7GOC,Audi,e-tron,2022,1.5,Electric,56908.85
VIN7VAWH22TZF7ID3,Audi,A3,2010,1.6,Petrol,33748.13
VINO52K9PTV43KHC1,BMW,X5,2004,1.2,Petrol,47586.88
VIN1K2ILLQ6Z5O00L,Tesla,Model Y,2002,0.018912977,Electric,53535.65
VINZE5I7OVQNUUQ69,BMW,X5,2009,2.2,Diesel,57428.2
VINB14MWC6LL66FZ3,Audi,A3,2019,2.6,Petrol,28971.47
VINDJFF9OBXL605SO,Toyota,Prius,2021,2.9,Hybrid,27803.75
VINZXIXC2RJ1INV1C,Ford,Focus,2013,1.4,Petrol,57839.31
VINE42I0NI8J9TK4X,Nissan,Rogue,2004,3.1,Petrol,48312.37
VINGQZVEDAY8CNURF,BMW,X3,2012,3.1,Hybrid,
VIN6W4SM7NCDZSOF3,BMW,X3,2014,1.4,Petrol,31670.23
VING34X7HKJ1BMAJF,Toyota,Highlander,2021,1.7,Diesel,27732.64
VIN1ZZ00H59GDG4J3,Ford,Explorer,2007,3.4,Petrol,24385.72
VINCTT7RBMHI1NZQD,Nissan,Rogue,2014,3.5,Petrol,58691.33
VINEKHBR5H66DX2NG,Nissan,Sentra,2013,2.9,Hybrid,28168.25
VINQ0GIGFNMPEG1B6,Hyundai,Ioniq,2009,1.5,Hybrid,35935.36
VIN7L1RC0VVZC193T,Volkswagen,ID.3,2021,0.095465985,Electric,74552.98
VINOHY39G3WZEBJUM,BMW,3 Series,2011,1.8,Petrol,36002.78
VINSHED0O9NFINZWT,Audi,A4,2009,3.1,Petrol,43644.65
VINOIJE85T6QWY779,Nissan,Altima,2020,1.8,Petrol,51583.04
VINCF79FSSNBNL253,Toyota,Corolla,2017,3.4,Diesel,58328.31
VIN15ZEVJ8KR37ZFB,Toyota,Camry,2003,2.5,Hybrid,25239.29
VIN7NFBUP2XU3B6WM,Chevrolet,Equinox,2023,2.6,Petrol,34230.71
VINMJLQZ9342TEY7C,Mercedes-Benz,E-Class,2002,1.5,Diesel,43851.46
VIN4AN7VM4K34QPT3,Nissan,Altima,2000,2.1,Petrol,21557.73
VINUC8YFPRXMT7OPL,Mercedes-Benz,C-Class,2001,1.5,Hybrid,35832.06
VINJU92RIZNE0VO4D,Ford,Explorer,2020,3.5,Petrol,56079
VINM4YDEHRFOLW80D,Volkswagen,Passat,2002,2.8,Diesel,48449.56
VINK44YXN65A52LZM,Audi,e-tron,2021,2.7,Electric,26116.72
VIN7LCEN9INVQE4LA,Nissan,Altima,2020,1.3,Hybrid,34990.47
VINE4L8MFSHFLLCFT,Volkswagen,ID.3,2020,0.085487564,Electric,55889.9
VIN1FHCF07HKRU87W,Volkswagen,Golf,2021,1.2,Petrol,49191.37
VIN65JRORMNPD53MK,Volkswagen,ID.3,2021,0.094416063,Electric,58849.59
VINJ5WEKQBHB7WQW7,Hyundai,Ioniq,2013,3,Diesel,36670.27
VINTQWRYMGGXCCZZ5,Ford,Focus,2014,1.2,Petrol,58985.65
VINK8DW35WA2LV7FP,Audi,A3,2003,1.8,Diesel,29644.66
VINGYGKB6352A2CE2,Mercedes-Benz,C-Class,2002,1.4,Hybrid,41013.19
VIN1PAO9KUF43W2I7,Ford,Explorer,2003,1.7,Hybrid,45998.83
VINNLUEEKP0UGC9NR,Toyota,Highlander,2005,2.3,Petrol,54990.82
VINWTS0KCU5NLZPDE,Mercedes-Benz,GLC,2021,3.1,Diesel,38484.32
VINOBJB9968T2CP97,BMW,X5,2015,2.8,Diesel,20309.1
VINNTHOUJR5CTXK01,Audi,A3,2020,2.7,Hybrid,34173.52
VINK35LVLM0DAHDHE,Toyota,Corolla,2018,2.7,Petrol,44379.94
VINMBV1V5WF2XNQ29,Toyota,Highlander,2015,1.9,Hybrid,32115.27
VINR93S8IG5G9B6MY,Toyota,Prius,2009,3.1,Hybrid,55731.27
VIN03JO95781JY1F5,BMW,3 Series,2006,2.1,Hybrid,48197.34
VIN9NIR5GEJSM14Q4,Chevrolet,Bolt EV,2004,2.8,Petrol,43674.49
VINNWQU3VCF4C3QJA,BMW,3 Series,2015,2.2,Petrol,26699.73
VINWMMVP8NHMJ0WRD,Tesla,Model S,2022,0.050574618,Electric,71002.86
VINQ4F1QB32KS14LB,BMW,X3,2007,3.1,Hybrid,39654.32
VINZ9S3D21GZP76CY,Chevrolet,Equinox,2007,1.9,Diesel,38007.79
VIN73LZRSWSDP1444,Volkswagen,Passat,2008,3,Hybrid,34787.37
VIN6009VT752Y7PHY,Volkswagen,Golf,2014,1.9,Petrol,53634.67
VINYB4DF9H596E3RB,Toyota,Highlander,2011,2.4,Hybrid,35097.57
VINQSFYFGU3UUKAIW,Chevrolet,Bolt EV,2001,2.6,Diesel,20171.44
VINXUFSS3A5K2GO5F,Hyundai,Santa Fe,2023,3.4,Diesel,25090.48
VINYETSLGEEC9YZ18,Ford,F-150,2004,1.8,Hybrid,34665.76
VINO53TQSITZIHRZS,Audi,A3,2015,2.4,Diesel,24578.72
VIN7X31099JGS8A3B,Chevrolet,Bolt EV,2022,1.8,Hybrid,29924.7
VINNI11ODH6IJCEAS,Volkswagen,ID.3,2022,0.006441597,Electric,57548.29
VINOTD89GOZHQ3YCY,Tesla,Model S,2017,0.085623369,Electric,56760.82
VINNEW5A4ALM7NRKA,Audi,A4,2018,1.3,Petrol,36946.24
VIN7OXGT82CQ52T9X,Tesla,Model X,2019,0.098895328,Electric,62548.13
VIN64BBHSCZOBIKUX,Volkswagen,ID.3,2019,0.077292918,Electric,40387.84
VIN4MJIXW2I9USA2G,Nissan,Sentra,2010,2.6,Petrol,22467.97
VINM90OZO6PL058OD,Ford,Focus,2012,2.1,Petrol,29781.46
VINJGT36YFEILJCOB,Tesla,Model 3,2013,0.08123026,Electric,74739.61
VINZADRUSSH1W8H0G,Volkswagen,Passat,2001,3,Diesel,26245.93
VINAYFB1MXQUFGTZW,Hyundai,Elantra,2014,2,Petrol,38327.63
VIN5S5PUCOB59CI4Y,Ford,Explorer,2010,2.1,Hybrid,28438.02
VINLEC8RU42OEAIGH,Hyundai,Kona Electric,2022,0.093069912,Electric,31998.86
VINKIH7WKZLYWAY1M,Volkswagen,Passat,2018,3,Diesel,40702.33
VINHK2DB38KU0TEZT,Toyota,Prius,2011,2.4,Hybrid,27749.29
VINALOKGOMGHUFIDT,Ford,F-150,2022,2.4,Petrol,32339.53
VINV41XUX5VGE4A3W,Chevrolet,Equinox,2008,1.9,Diesel,47101.57
VINY3OEAHBGW4BHX3,Toyota,Camry,2004,1.4,Petrol,54657.54
VINSTFIIW9GYEMZ6T,Audi,A4,2023,3.2,Hybrid,35909.55
VINGL9H6W946H87TE,Nissan,Rogue,2016,2.9,Hybrid,36701.02
VINJLJLXV9E7TLBOF,Toyota,Camry,2012,1.3,Diesel,33588.14
VIN5SOHCRDXL5AYCT,Mercedes-Benz,GLC,2019,2.2,Hybrid,33100.7
VINHJ2T0E0WO0WTEC,Tesla,Model X,2010,0.052239064,Electric,37313.06
VINAL8KLRTCIRG47S,BMW,5 Series,2014,2.6,Diesel,30177.11
VIND3097ZQSQFSWEL,Ford,F-150,2019,1.9,Petrol,59732.38
VIN37JD6N3V34UAGQ,Volkswagen,ID.3,2021,0.013964414,Electric,52382.66
VIN5XYRC3HLFNS7QQ,Toyota,Prius,2011,1.2,Hybrid,31735.87
VIN3HHJPRAH83VZE9,Hyundai,Santa Fe,2015,1.2,Diesel,48171.67
VINTVNBCRU650TJAY,Hyundai,Santa Fe,2011,3.3,Petrol,28397.59
VINY16C9VH0WCUCQ4,Nissan,Altima,2012,1.7,Hybrid,38453.75
VINJEG2BCBB4BDRC1,BMW,X5,2019,1.2,Hybrid,43904.71
VINY036XR7BC2VZUP,Mercedes-Benz,C-Class,2014,1.1,Hybrid,48303.18
VINCDSZNBBK9BJ6ED,Chevrolet,Malibu,2023,3.3,Petrol,42145.04
VINKNDZAPZTDK2Y3F,Ford,Focus,2016,1.8,Hybrid,36057.09
VIN5N5JQVD4B9GTQ2,BMW,X3,2013,2.4,Diesel,35257.55
VINLIDK3DNW2SJ8MC,Ford,F-150,2002,3.5,Diesel,27981.24
VINTFOWHH09YXVV4U,Ford,F-150,2009,2.6,Petrol,59042.82
VIN9LRMHBUALJUTRD,Tesla,Model S,2008,0.008072574,Electric,38402.44
VIN6S3W47N6F98CCI,Ford,Explorer,2022,3,Petrol,50439.48
VINNEAFSSJWAL9HHF,Toyota,Prius,2004,2.1,Hybrid,37806.36
VIN4REHNIL0OSMR0F,Tesla,Model 3,2022,0.074355983,Electric,56686.45
VIN7XGGXHMOMKDZWY,Mercedes-Benz,C-Class,2013,2.8,Petrol,48442.09
VINCFPP26PWNNVMN9,Nissan,Altima,2016,1.8,Diesel,33316.6
VINJW4I9LB8ZZV4UQ,Toyota,Corolla,2004,1.3,Hybrid,36257.75
VINDLMR2HRMFR8RNX,Tesla,Model Y,2001,0.064023908,Electric,78479.25
VINAQNEF2UIW1QV4B,Hyundai,Ioniq,2006,1.9,Hybrid,35986.42
VIN6F5JNT4FSWAT79,Audi,A3,2016,2.2,Petrol,47976.49
VINCF0DTTPM96SLCX,Volkswagen,ID.4,2010,0.010871625,Electric,57516.01
VIN546VWTLZGRB8OO,Ford,Explorer,2004,2.4,Petrol,54396.8
VING1PF8F1DG0QFBY,Tesla,Model X,2010,0.051352134,Electric,77721.94
VINS7WV4SOH0AAJ2P,Volkswagen,Passat,2000,2,Petrol,20702.01
VINK90EBBVWGVCMJ7,Chevrolet,Equinox,2017,1.1,,33259.32
VIN3ZAQKAUW3PKEMR,BMW,X5,2018,2.3,Petrol,28703.66
VINPN2R9XOFVG28LJ,Ford,Mustang,2007,1.5,Petrol,42536.33
VINR5NFM9E06FTUYT,Mercedes-Benz,EQC,2019,0,Electric,34820.69
VINTFTQEZQVI5VMWD,Hyundai,Ioniq,2003,1.6,Hybrid,31179.21
VINRBGDB9YOTIW8GX,Ford,F-150,2017,1.7,Hybrid,36091.04
VINSFD5E9AFZ73D65,Audi,e-tron,2018,1.2,Electric,34582.77
VINA670ZN81T913AZ,Chevrolet,Malibu,2022,1.4,Diesel,24441.69
VINDSET6F7N8S6VD2,Toyota,Camry,2010,1.8,Diesel,47308.68
VINUQ1OK65GRCUX1W,Ford,Explorer,2011,2.4,Petrol,41052.47
VIN4TL1JBRMQ0I4S5,Chevrolet,Cruze,2021,1.2,Petrol,48858.59
VINTN1B0FCDE3A2VF,Mercedes-Benz,E-Class,2002,1.3,Petrol,55739.28
VINXHL7NM4G1WAVV4,Audi,A4,2000,2.3,Petrol,55866.75
VIN5A7MIQLKTFUTRV,Toyota,Prius,2002,2.5,Hybrid,39660.11
VIN0C2GV4S0F50P4E,Ford,F-150,2021,2.1,Petrol,43775.81
VINNBBLSYBY09QCKB,Nissan,Rogue,2004,2.3,Petrol,35062.54
VINCX6ZWBDNSGSTAK,Tesla,Model 3,2021,0.07542904,Electric,41052.81
VIN834WWHQTC7B4OL,Tesla,Model X,2021,0.001996485,Electric,40461.13
VINXRHJF18SIEZ3WM,Chevrolet,Malibu,2023,1.3,Hybrid,48774.43
VINR80A9I08BFWK9Q,Nissan,Leaf,2016,1.6,Electric,30886.23
VIN7RPYLC4INRXSNI,Audi,Q5,2014,2.8,Hybrid,48133.55
VINQFS01PUDVA5POZ,Hyundai,Elantra,2007,2,Diesel,40501.96
VIN2I3GYZBLLTXHPG,BMW,X3,2006,2.3,Diesel,24824.18
VINZQ0XSYWDXUVKPH,Chevrolet,Malibu,2008,3.4,,35763.68
VINR5E916UMRJ4L1A,Ford,Focus,2003,3,Hybrid,44234.04
VINT197ZDYP4YVA1B,Volkswagen,Passat,2000,1,Diesel,40375.3
VINUT12PNP0TPJFJN,Mercedes-Benz,EQC,2019,0,Electric,50226.55
VINR47Z0B6TZXV06D,Chevrolet,Cruze,2023,2.9,Diesel,34047.31
VINTUK7ICRPPGMNX8,Hyundai,Kona Electric,2018,0.061670662,Electric,53397.87
VINAG9O78K3HNBP2O,Tesla,Model 3,2015,0.011534912,Electric,43051.77
VINIQVFC7N555IW0T,Chevrolet,Cruze,2009,1.5,Diesel,38305.49
VINPFEX3EER3L5XGR,Audi,Q5,2009,3.5,Petrol,37380.82
VIN0SIDG93S0PS3RC,Hyundai,Ioniq,2000,1.3,Petrol,50081.66
VINXXGS7JI7K0FO9Y,Hyundai,Kona Electric,2021,0.052265312,Electric,70563.2
VINSRQFV5YZL1WVYC,Mercedes-Benz,E-Class,2019,3.4,Petrol,56257.96
VINHVUR11GVGQVY1C,Ford,Focus,2023,1.6,Diesel,34665.4
VIN0O15FRJD2WQDC3,Tesla,Model Y,2012,0.016571679,Electric,61489.26
VINO9ZK3MJF4O0XIP,Mercedes-Benz,EQC,2022,0,Electric,50211.61
VINUNQ6KG3NH7R8ND,Nissan,Sentra,2005,1.3,,44817.58
VIN7RSUFJDFEHWNLJ,Tesla,Model S,2022,0.081528885,Electric,
VINJ5ZL0V21IP35W5,Volkswagen,ID.4,2013,0.021514647,Electric,73599.88
VINLI5T3TIHOS3KY6,Hyundai,Kona Electric,2022,0.031782231,Electric,75052.57
VINI64O60VIY88ZMU,BMW,X3,2006,1.7,Petrol,25155.02
VINTQLIJS1BA4UY7Y,Nissan,Altima,2019,3.1,Diesel,23951.39
VINSJ0EJHS02EDFRM,Chevrolet,Equinox,2003,2.6,Diesel,56273.76
VINZU8UP1T8WR2C0G,Toyota,Corolla,2014,3,Diesel,41859.72
VINDK5XA0DNG82ZH9,Mercedes-Benz,C-Class,2010,1,,47905.3
VIN5IIBDJIF9YMZSY,Hyundai,Kona Electric,2018,0.021862144,Electric,43108.8
VINTOADTG24NESS7R,Nissan,Sentra,2005,1.6,Petrol,33130.85
VING4UNWFZCIMSGLC,Volkswagen,ID.3,2021,0.001496725,Electric,77771.78
VINH6FJRUJ00JR06K,Ford,Mustang,2013,1.2,Hybrid,40908.94
VIN8MGPHZPMT94VJ9,BMW,3 Series,2003,1.5,Diesel,54143.7
VINJU9F6JRN5YPXF1,Nissan,Sentra,2002,1.8,Hybrid,31269.15
VINDQE2VLHVORLJAE,Audi,e-tron,2018,1.3,Electric,35906.16
VINOCTZAT5FZF9HK1,Mercedes-Benz,EQC,2019,0,Electric,33561.59
VINEPC90ET6QEE6LW,Ford,Focus,2015,1.4,Diesel,26999.41
VINRZZ0FTXEYGJX19,Ford,Mustang,2017,1.2,Petrol,30601.67
VINQBYIQ7PG9X82LZ,Volkswagen,Passat,2016,3.4,Hybrid,48586.19
VINS54UHSZJID35NP,Hyundai,Santa Fe,2004,1.3,Hybrid,31484.43
VINX5YTNE435PM0W4,Audi,e-tron,2019,1.3,Electric,30383.43
VIN5HSQGVAX2E1HKV,Volkswagen,ID.3,2019,0.050149314,Electric,32771.11
VINS8AHUGW421T9HP,BMW,3 Series,2008,1.7,Diesel,20314.68
VINIUAHOLIBQGJAV9,Toyota,Highlander,2013,1.2,Hybrid,32469.38
VIN2JYKW0E7JAY76O,Chevrolet,Bolt EV,2023,1.2,Hybrid,28941.51
VIN5D453GLRPIKD6I,Volkswagen,Golf,2007,2.9,Petrol,59432.36
VINZZKG3PGR2VAD2J,BMW,X3,2011,2.5,Petrol,28940.88
VINU8MRTXXKTJ7UPD,Tesla,Model S,2011,0.01850343,Electric,61172.11
VIN7VW4TTNKDDYNHP,Nissan,Altima,2012,3.3,,35612.46
VINJT04HJLX9RTO0X,Toyota,Corolla,2000,2.4,Petrol,59688.35
VIN8BRZSPO06R43NI,BMW,5 Series,2004,2.7,Hybrid,35261.21
VINZDSQSK41O9B3P7,Ford,Focus,2002,1.7,Petrol,31248.68
VINLLHNNYCL92BMFG,Ford,F-150,2020,3,Diesel,54176.31
VINTZFSOWET71Q1OL,Audi,A3,2002,1.2,Petrol,22814.58
VINAM5059H6PG2XYK,Tesla,Model S,2013,0.099387806,Electric,69782.5
VIN1S9O9F4CGBY9S9,Chevrolet,Malibu,2023,1.5,Diesel,51546.27
VINIV0MERXPN0BRO7,Toyota,Camry,2007,3.2,Petrol,22865.82
VIND3PN1BOOQD8SY2,Tesla,Model Y,2019,0.069087434,Electric,77971.66
VINI6YFHYMQV0TXQ2,Chevrolet,Equinox,2015,2.6,Petrol,30714.97
VIN0UIYH1Y16ZQO16,Tesla,Model X,2009,0.065094322,Electric,61197.93
VINGTT3YTGQSPF80Z,BMW,3 Series,2010,1.8,Hybrid,28098.31
VINKEGXV3WJSGPNLZ,Audi,Q5,2022,1.7,Hybrid,
VIN8FIM1R57O7VIP8,Toyota,Corolla,2000,1.4,,52129.06
VIND7YMO866ZC39XK,Tesla,Model Y,2004,0.099766764,Electric,48100.29
VINS169BH5IZ0A10S,Tesla,Model X,2009,0.086993045,Electric,79212.5
VINWPR7E7CUZD29JE,BMW,X5,2016,3.3,Diesel,37204.32
VINABM3B7BA2TKRYP,Volkswagen,ID.4,2016,0.04144187,Electric,68202.74
VIN2PT14XK71OMEHC,BMW,X5,2015,3,Hybrid,
VINN67ERN0CT9JX3V,Hyundai,Kona Electric,2021,0.003975657,Electric,44955.68
VIND5CIB3MRIED60M,Tesla,Model X,2004,0.073847654,Electric,64730.52
VIN9IBAT2PUZXGPAC,Hyundai,Elantra,2014,1.1,Petrol,44663.94
VIN2BIJXP1PG51EQ7,Mercedes-Benz,C-Class,2022,1.2,Hybrid,46493.36
VIN78EH3D11J1QIRF,Chevrolet,Cruze,2013,2.7,Petrol,45516.71
VINBLL7W8E6Q0DXTP,Volkswagen,Passat,2001,3.2,Diesel,44363.57
VIN5LQXOZFOYDU5DH,Volkswagen,ID.3,2019,0.049771175,Electric,66766.23
VIN1YYQ0PCK6JRIZ1,Tesla,Model Y,2007,0.071320802,Electric,39044.52
VINYA9VQ7DP95LE5F,Volkswagen,Golf,2000,1.9,Petrol,57073.94
VINB3CV38MU89JN8N,Toyota,Highlander,2023,1.9,Diesel,24978.55
VINKOBD6VXV9CKUL1,Chevrolet,Cruze,2017,1.8,Diesel,
VINL0R49RPE1SIYH0,Ford,Explorer,2004,2.6,Petrol,32166.77
VINTVNC4RMIP58OXR,Audi,e-tron,2018,1.2,Electric,45391.96
VIN8YZSKKSDUEZFDI,Nissan,Altima,2015,2.5,Petrol,35051.93
VINO216FJMQ647D1N,BMW,5 Series,2008,2.9,Hybrid,34614.76
VIND1M718JKMTDNYV,Volkswagen,ID.4,2014,0.07823127,Electric,57324.1
VIN8FXCOHSC2A7JTV,Toyota,Highlander,2001,2.4,Hybrid,43324.85
